Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,EDAT_Q,SEXE
2022-01-01,3,Sants-Montjuïc,18,Sants,207,5,14,1
2022-01-01,3,Sants-Montjuïc,18,Sants,216,5,14,2
2022-01-01,3,Sants-Montjuïc,18,Sants,121,5,15,1
2022-01-01,3,Sants-Montjuïc,18,Sants,163,5,15,2
2022-01-01,3,Sants-Montjuïc,18,Sants,49,5,16,1
2022-01-01,3,Sants-Montjuïc,18,Sants,75,5,16,2
2022-01-01,3,Sants-Montjuïc,18,Sants,43,5,17,1
2022-01-01,3,Sants-Montjuïc,18,Sants,55,5,17,2
2022-01-01,3,Sants-Montjuïc,18,Sants,20,5,18,1
2022-01-01,3,Sants-Montjuïc,18,Sants,16,5,18,2
2022-01-01,3,Sants-Montjuïc,18,Sants,5,5,19,1
2022-01-01,3,Sants-Montjuïc,18,Sants,..,5,19,2
2022-01-01,3,Sants-Montjuïc,18,Sants,..,5,20,1
2022-01-01,3,Sants-Montjuïc,18,Sants,168,6,3,1
2022-01-01,3,Sants-Montjuïc,18,Sants,206,6,3,2
2022-01-01,3,Sants-Montjuïc,18,Sants,7,6,4,2
2022-01-01,3,Sants-Montjuïc,18,Sants,..,6,12,1
2022-01-01,3,Sants-Montjuïc,18,Sants,..,6,14,1
2022-01-01,3,Sants-Montjuïc,18,Sants,..,6,15,1
2022-01-01,3,Sants-Montjuïc,18,Sants,..,6,17,1
2022-01-01,4,Les Corts,19,les Corts,..,1,4,2
2022-01-01,4,Les Corts,19,les Corts,..,1,6,1
2022-01-01,4,Les Corts,19,les Corts,..,1,7,1
2022-01-01,4,Les Corts,19,les Corts,..,1,7,2
2022-01-01,4,Les Corts,19,les Corts,..,1,9,2
2022-01-01,4,Les Corts,19,les Corts,..,1,10,2
2022-01-01,4,Les Corts,19,les Corts,..,1,11,2
2022-01-01,4,Les Corts,19,les Corts,..,1,12,1
2022-01-01,4,Les Corts,19,les Corts,..,1,14,1
2022-01-01,4,Les Corts,19,les Corts,55,1,16,1
2022-01-01,4,Les Corts,19,les Corts,20,1,16,2
2022-01-01,4,Les Corts,19,les Corts,100,1,17,1
2022-01-01,4,Les Corts,19,les Corts,34,1,17,2
2022-01-01,4,Les Corts,19,les Corts,75,1,18,1
2022-01-01,4,Les Corts,19,les Corts,18,1,18,2
2022-01-01,4,Les Corts,19,les Corts,31,1,19,1
2022-01-01,4,Les Corts,19,les Corts,5,1,19,2
2022-01-01,4,Les Corts,19,les Corts,6,1,20,1
2022-01-01,4,Les Corts,19,les Corts,..,1,20,2
2022-01-01,4,Les Corts,19,les Corts,25,2,3,1
2022-01-01,4,Les Corts,19,les Corts,34,2,3,2
2022-01-01,4,Les Corts,19,les Corts,50,2,4,1
2022-01-01,4,Les Corts,19,les Corts,76,2,4,2
2022-01-01,4,Les Corts,19,les Corts,27,2,5,1
2022-01-01,4,Les Corts,19,les Corts,62,2,5,2
2022-01-01,4,Les Corts,19,les Corts,43,2,6,1
2022-01-01,4,Les Corts,19,les Corts,75,2,6,2
2022-01-01,4,Les Corts,19,les Corts,54,2,7,1
2022-01-01,4,Les Corts,19,les Corts,66,2,7,2
2022-01-01,4,Les Corts,19,les Corts,47,2,8,1
2022-01-01,4,Les Corts,19,les Corts,49,2,8,2
2022-01-01,4,Les Corts,19,les Corts,48,2,9,1
2022-01-01,4,Les Corts,19,les Corts,50,2,9,2
2022-01-01,4,Les Corts,19,les Corts,64,2,10,1
2022-01-01,4,Les Corts,19,les Corts,60,2,10,2
2022-01-01,4,Les Corts,19,les Corts,62,2,11,1
2022-01-01,4,Les Corts,19,les Corts,73,2,11,2
2022-01-01,4,Les Corts,19,les Corts,126,2,12,1
2022-01-01,4,Les Corts,19,les Corts,68,2,12,2
2022-01-01,4,Les Corts,19,les Corts,197,2,13,1
2022-01-01,4,Les Corts,19,les Corts,94,2,13,2
2022-01-01,4,Les Corts,19,les Corts,298,2,14,1
2022-01-01,4,Les Corts,19,les Corts,150,2,14,2
2022-01-01,4,Les Corts,19,les Corts,399,2,15,1
2022-01-01,4,Les Corts,19,les Corts,162,2,15,2
2022-01-01,4,Les Corts,19,les Corts,342,2,16,1
2022-01-01,4,Les Corts,19,les Corts,136,2,16,2
2022-01-01,4,Les Corts,19,les Corts,273,2,17,1
2022-01-01,4,Les Corts,19,les Corts,137,2,17,2
2022-01-01,4,Les Corts,19,les Corts,191,2,18,1
2022-01-01,4,Les Corts,19,les Corts,43,2,18,2
2022-01-01,4,Les Corts,19,les Corts,62,2,19,1
2022-01-01,4,Les Corts,19,les Corts,9,2,19,2
2022-01-01,4,Les Corts,19,les Corts,6,2,20,1
2022-01-01,4,Les Corts,19,les Corts,..,2,20,2
2022-01-01,4,Les Corts,19,les Corts,244,3,3,1
2022-01-01,4,Les Corts,19,les Corts,257,3,3,2
2022-01-01,4,Les Corts,19,les Corts,158,3,4,1
2022-01-01,4,Les Corts,19,les Corts,245,3,4,2
2022-01-01,4,Les Corts,19,les Corts,111,3,5,1
2022-01-01,4,Les Corts,19,les Corts,174,3,5,2
2022-01-01,4,Les Corts,19,les Corts,101,3,6,1
2022-01-01,4,Les Corts,19,les Corts,170,3,6,2
2022-01-01,4,Les Corts,19,les Corts,158,3,7,1
2022-01-01,4,Les Corts,19,les Corts,217,3,7,2
2022-01-01,4,Les Corts,19,les Corts,176,3,8,1
2022-01-01,4,Les Corts,19,les Corts,204,3,8,2
2022-01-01,4,Les Corts,19,les Corts,152,3,9,1
2022-01-01,4,Les Corts,19,les Corts,210,3,9,2
2022-01-01,4,Les Corts,19,les Corts,152,3,10,1
2022-01-01,4,Les Corts,19,les Corts,192,3,10,2
2022-01-01,4,Les Corts,19,les Corts,205,3,11,1
2022-01-01,4,Les Corts,19,les Corts,163,3,11,2
2022-01-01,4,Les Corts,19,les Corts,311,3,12,1
2022-01-01,4,Les Corts,19,les Corts,144,3,12,2
2022-01-01,4,Les Corts,19,les Corts,371,3,13,1
2022-01-01,4,Les Corts,19,les Corts,179,3,13,2
2022-01-01,4,Les Corts,19,les Corts,440,3,14,1
2022-01-01,4,Les Corts,19,les Corts,189,3,14,2
2022-01-01,4,Les Corts,19,les Corts,409,3,15,1
2022-01-01,4,Les Corts,19,les Corts,176,3,15,2
2022-01-01,4,Les Corts,19,les Corts,253,3,16,1
2022-01-01,4,Les Corts,19,les Corts,114,3,16,2
2022-01-01,4,Les Corts,19,les Corts,195,3,17,1
2022-01-01,4,Les Corts,19,les Corts,74,3,17,2
2022-01-01,4,Les Corts,19,les Corts,83,3,18,1
2022-01-01,4,Les Corts,19,les Corts,32,3,18,2
2022-01-01,4,Les Corts,19,les Corts,26,3,19,1
2022-01-01,4,Les Corts,19,les Corts,..,3,19,2
2022-01-01,4,Les Corts,19,les Corts,..,3,20,1
2022-01-01,4,Les Corts,19,les Corts,239,4,3,1
2022-01-01,4,Les Corts,19,les Corts,215,4,3,2
2022-01-01,4,Les Corts,19,les Corts,584,4,4,1
2022-01-01,4,Les Corts,19,les Corts,621,4,4,2
2022-01-01,4,Les Corts,19,les Corts,270,4,5,1
2022-01-01,4,Les Corts,19,les Corts,372,4,5,2
2022-01-01,4,Les Corts,19,les Corts,228,4,6,1
2022-01-01,4,Les Corts,19,les Corts,309,4,6,2
2022-01-01,4,Les Corts,19,les Corts,272,4,7,1
2022-01-01,4,Les Corts,19,les Corts,290,4,7,2
2022-01-01,4,Les Corts,19,les Corts,319,4,8,1
2022-01-01,4,Les Corts,19,les Corts,355,4,8,2
2022-01-01,4,Les Corts,19,les Corts,422,4,9,1
2022-01-01,4,Les Corts,19,les Corts,467,4,9,2
2022-01-01,4,Les Corts,19,les Corts,478,4,10,1
2022-01-01,4,Les Corts,19,les Corts,456,4,10,2
2022-01-01,4,Les Corts,19,les Corts,606,4,11,1
2022-01-01,4,Les Corts,19,les Corts,501,4,11,2
2022-01-01,4,Les Corts,19,les Corts,526,4,12,1
2022-01-01,4,Les Corts,19,les Corts,437,4,12,2
2022-01-01,4,Les Corts,19,les Corts,474,4,13,1
2022-01-01,4,Les Corts,19,les Corts,380,4,13,2
2022-01-01,4,Les Corts,19,les Corts,418,4,14,1
2022-01-01,4,Les Corts,19,les Corts,312,4,14,2
2022-01-01,4,Les Corts,19,les Corts,361,4,15,1
2022-01-01,4,Les Corts,19,les Corts,253,4,15,2
2022-01-01,4,Les Corts,19,les Corts,154,4,16,1
2022-01-01,4,Les Corts,19,les Corts,160,4,16,2
2022-01-01,4,Les Corts,19,les Corts,130,4,17,1
2022-01-01,4,Les Corts,19,les Corts,88,4,17,2
2022-01-01,4,Les Corts,19,les Corts,62,4,18,1
2022-01-01,4,Les Corts,19,les Corts,50,4,18,2
2022-01-01,4,Les Corts,19,les Corts,18,4,19,1
2022-01-01,4,Les Corts,19,les Corts,12,4,19,2
2022-01-01,4,Les Corts,19,les Corts,..,4,20,1
2022-01-01,4,Les Corts,19,les Corts,6,5,3,1
2022-01-01,4,Les Corts,19,les Corts,..,5,3,2
2022-01-01,4,Les Corts,19,les Corts,202,5,4,1
2022-01-01,4,Les Corts,19,les Corts,126,5,4,2
2022-01-01,4,Les Corts,19,les Corts,960,5,5,1
2022-01-01,4,Les Corts,19,les Corts,711,5,5,2
2022-01-01,4,Les Corts,19,les Corts,1166,5,6,1
2022-01-01,4,Les Corts,19,les Corts,934,5,6,2
2022-01-01,4,Les Corts,19,les Corts,1112,5,7,1
2022-01-01,4,Les Corts,19,les Corts,846,5,7,2
2022-01-01,4,Les Corts,19,les Corts,1135,5,8,1
2022-01-01,4,Les Corts,19,les Corts,953,5,8,2
2022-01-01,4,Les Corts,19,les Corts,1018,5,9,1
2022-01-01,4,Les Corts,19,les Corts,828,5,9,2
2022-01-01,4,Les Corts,19,les Corts,766,5,10,1
2022-01-01,4,Les Corts,19,les Corts,636,5,10,2
2022-01-01,4,Les Corts,19,les Corts,711,5,11,1
2022-01-01,4,Les Corts,19,les Corts,589,5,11,2
2022-01-01,4,Les Corts,19,les Corts,777,5,12,1
2022-01-01,4,Les Corts,19,les Corts,608,5,12,2
2022-01-01,4,Les Corts,19,les Corts,697,5,13,1
2022-01-01,4,Les Corts,19,les Corts,583,5,13,2
2022-01-01,4,Les Corts,19,les Corts,517,5,14,1
2022-01-01,4,Les Corts,19,les Corts,607,5,14,2
2022-01-01,4,Les Corts,19,les Corts,361,5,15,1
2022-01-01,4,Les Corts,19,les Corts,506,5,15,2
2022-01-01,4,Les Corts,19,les Corts,154,5,16,1
2022-01-01,4,Les Corts,19,les Corts,286,5,16,2
2022-01-01,4,Les Corts,19,les Corts,99,5,17,1
2022-01-01,4,Les Corts,19,les Corts,169,5,17,2
2022-01-01,4,Les Corts,19,les Corts,42,5,18,1
2022-01-01,4,Les Corts,19,les Corts,54,5,18,2
2022-01-01,4,Les Corts,19,les Corts,18,5,19,1
2022-01-01,4,Les Corts,19,les Corts,12,5,19,2
2022-01-01,4,Les Corts,19,les Corts,..,5,20,1
2022-01-01,4,Les Corts,19,les Corts,..,5,20,2
2022-01-01,4,Les Corts,19,les Corts,217,6,3,1
2022-01-01,4,Les Corts,19,les Corts,240,6,3,2
2022-01-01,4,Les Corts,19,les Corts,..,6,4,1
2022-01-01,4,Les Corts,19,les Corts,5,6,4,2
2022-01-01,4,Les Corts,19,les Corts,..,6,9,2
2022-01-01,4,Les Corts,19,les Corts,..,6,12,2
2022-01-01,4,Les Corts,19,les Corts,..,6,13,1
2022-01-01,4,Les Corts,19,les Corts,..,6,13,2
2022-01-01,4,Les Corts,19,les Corts,..,6,14,1
2022-01-01,4,Les Corts,19,les Corts,..,6,14,2
2022-01-01,4,Les Corts,19,les Corts,..,6,15,1
2022-01-01,4,Les Corts,19,les Corts,..,6,15,2
2022-01-01,4,Les Corts,19,les Corts,..,6,17,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,1,4,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,1,5,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,1,7,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,1,13,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,1,13,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,1,15,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,1,15,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,52,1,16,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,19,1,16,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,90,1,17,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,35,1,17,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,61,1,18,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,19,1,18,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,23,1,19,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,1,19,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,1,20,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,20,2,3,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,24,2,3,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,15,2,4,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,43,2,4,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,35,2,5,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,34,2,5,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,28,2,6,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,31,2,6,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,24,2,7,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,30,2,7,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,27,2,8,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,25,2,8,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,29,2,9,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,31,2,9,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,40,2,10,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,32,2,10,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,43,2,11,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,32,2,11,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,84,2,12,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,50,2,12,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,146,2,13,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,68,2,13,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,219,2,14,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,98,2,14,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,279,2,15,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,154,2,15,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,217,2,16,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,113,2,16,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,164,2,17,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,74,2,17,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,97,2,18,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,52,2,18,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,32,2,19,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,11,2,19,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,6,2,20,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,2,20,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,143,3,3,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,163,3,3,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,62,3,4,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,146,3,4,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,91,3,5,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,103,3,5,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,72,3,6,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,122,3,6,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,75,3,7,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,141,3,7,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,88,3,8,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,129,3,8,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,106,3,9,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,132,3,9,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,124,3,10,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,120,3,10,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,145,3,11,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,84,3,11,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,196,3,12,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,118,3,12,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,199,3,13,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,106,3,13,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,245,3,14,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,107,3,14,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,204,3,15,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,94,3,15,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,109,3,16,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,65,3,16,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,63,3,17,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,34,3,17,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,30,3,18,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,29,3,18,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,3,19,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,3,19,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,3,20,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,129,4,3,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,113,4,3,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,310,4,4,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,311,4,4,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,166,4,5,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,190,4,5,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,123,4,6,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,179,4,6,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,179,4,7,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,157,4,7,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,198,4,8,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,234,4,8,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,236,4,9,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,240,4,9,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,243,4,10,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,250,4,10,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,312,4,11,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,225,4,11,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,238,4,12,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,215,4,12,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,211,4,13,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,192,4,13,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,197,4,14,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,162,4,14,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,152,4,15,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,116,4,15,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,73,4,16,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,75,4,16,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,46,4,17,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,44,4,17,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,20,4,18,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,17,4,18,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,5,4,19,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,6,4,19,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,5,3,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,5,3,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,140,5,4,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,67,5,4,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,483,5,5,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,364,5,5,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,533,5,6,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,447,5,6,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,528,5,7,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,423,5,7,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,537,5,8,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,421,5,8,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,493,5,9,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,393,5,9,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,394,5,10,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,328,5,10,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,318,5,11,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,251,5,11,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,290,5,12,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,285,5,12,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,314,5,13,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,251,5,13,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,240,5,14,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,278,5,14,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,145,5,15,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,233,5,15,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,64,5,16,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,130,5,16,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,45,5,17,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,45,5,17,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,14,5,18,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,17,5,18,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,6,5,19,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,5,19,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,5,20,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,105,6,3,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,116,6,3,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,6,4,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,6,4,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,6,10,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,6,12,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,6,13,2
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,6,14,1
2022-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,6,17,1
2022-01-01,4,Les Corts,21,Pedralbes,..,1,15,1
2022-01-01,4,Les Corts,21,Pedralbes,..,1,16,1
2022-01-01,4,Les Corts,21,Pedralbes,..,1,16,2
2022-01-01,4,Les Corts,21,Pedralbes,6,1,17,1
2022-01-01,4,Les Corts,21,Pedralbes,7,1,18,1
2022-01-01,4,Les Corts,21,Pedralbes,..,1,18,2
2022-01-01,4,Les Corts,21,Pedralbes,..,1,19,1
2022-01-01,4,Les Corts,21,Pedralbes,..,1,20,1
2022-01-01,4,Les Corts,21,Pedralbes,20,2,3,1
2022-01-01,4,Les Corts,21,Pedralbes,9,2,3,2
2022-01-01,4,Les Corts,21,Pedralbes,36,2,4,1
2022-01-01,4,Les Corts,21,Pedralbes,38,2,4,2
2022-01-01,4,Les Corts,21,Pedralbes,15,2,5,1
2022-01-01,4,Les Corts,21,Pedralbes,19,2,5,2
2022-01-01,4,Les Corts,21,Pedralbes,7,2,6,1
2022-01-01,4,Les Corts,21,Pedralbes,5,2,6,2
2022-01-01,4,Les Corts,21,Pedralbes,14,2,7,1
2022-01-01,4,Les Corts,21,Pedralbes,..,2,7,2
2022-01-01,4,Les Corts,21,Pedralbes,9,2,8,1
2022-01-01,4,Les Corts,21,Pedralbes,6,2,8,2
2022-01-01,4,Les Corts,21,Pedralbes,9,2,9,1
2022-01-01,4,Les Corts,21,Pedralbes,5,2,9,2
2022-01-01,4,Les Corts,21,Pedralbes,11,2,10,1
2022-01-01,4,Les Corts,21,Pedralbes,8,2,10,2
2022-01-01,4,Les Corts,21,Pedralbes,11,2,11,1
2022-01-01,4,Les Corts,21,Pedralbes,12,2,11,2
2022-01-01,4,Les Corts,21,Pedralbes,15,2,12,1
2022-01-01,4,Les Corts,21,Pedralbes,..,2,12,2
2022-01-01,4,Les Corts,21,Pedralbes,19,2,13,1
2022-01-01,4,Les Corts,21,Pedralbes,8,2,13,2
2022-01-01,4,Les Corts,21,Pedralbes,15,2,14,1
2022-01-01,4,Les Corts,21,Pedralbes,..,2,14,2
2022-01-01,4,Les Corts,21,Pedralbes,33,2,15,1
2022-01-01,4,Les Corts,21,Pedralbes,7,2,15,2
2022-01-01,4,Les Corts,21,Pedralbes,44,2,16,1
2022-01-01,4,Les Corts,21,Pedralbes,8,2,16,2
2022-01-01,4,Les Corts,21,Pedralbes,43,2,17,1
2022-01-01,4,Les Corts,21,Pedralbes,7,2,17,2
2022-01-01,4,Les Corts,21,Pedralbes,30,2,18,1
2022-01-01,4,Les Corts,21,Pedralbes,..,2,18,2
2022-01-01,4,Les Corts,21,Pedralbes,16,2,19,1
2022-01-01,4,Les Corts,21,Pedralbes,..,2,19,2
2022-01-01,4,Les Corts,21,Pedralbes,6,2,20,1
2022-01-01,4,Les Corts,21,Pedralbes,102,3,3,1
