﻿Codi Província;Nom Província;Codi Vegueria;Nom Vegueria;Codi Comarca;Nom Comarca;Codi Municipi;Nom Municipi;Districte;Sigles Candidatura;Nom Candidatura;Vots
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43139;Santa Coloma de Queralt;2;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);37
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43139;Santa Coloma de Queralt;2;PDeCAT;Partit Demòcrata Europeu Català;26
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43139;Santa Coloma de Queralt;2;VOX;Vox;12
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43139;Santa Coloma de Queralt;2;PP;Partit Popular;12
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43139;Santa Coloma de Queralt;2;ECP-PEC;En Comú Podem-Podem en Comú;9
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43139;Santa Coloma de Queralt;2;Cs;Ciutadans-Partido de la Ciudadanía;4
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43139;Santa Coloma de Queralt;2;PNC;Partit Nacionalista de Catalunya;1
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43139;Santa Coloma de Queralt;2;FNC;Front Nacional de Catalunya;1
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43139;Santa Coloma de Queralt;2;UNIDOS SI-DEf-PDSJE-SOMOS ESPAÑA;Unidos por la Democracia + Jubilados;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43139;Santa Coloma de Queralt;2;PCTC;Partit Comunista dels Treballadors de Catalunya;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43139;Santa Coloma de Queralt;2;SOM TERRES DE L'EBRE;Som Terres de l'Ebre;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43139;Santa Coloma de Queralt;2;MPIC;Moviment Primàries per la Independència de Catalunya;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43139;Santa Coloma de Queralt;2;M.C.R.;Moviment Corrent Roig;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43139;Santa Coloma de Queralt;2;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43139;Santa Coloma de Queralt;2;PUM+J;Per Un Món Més Just;0
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;JxCat;Junts per Catalunya;565
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;ERC;Esquerra Republicana de Catalunya;440
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);310
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;VOX;Vox;121
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;ECP-PEC;En Comú Podem-Podem en Comú;108
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;Cs;Ciutadans-Partido de la Ciudadanía;93
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;78
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;PDeCAT;Partit Demòcrata Europeu Català;68
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;PP;Partit Popular;45
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;PCTC;Partit Comunista dels Treballadors de Catalunya;9
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;PUM+J;Per Un Món Més Just;3
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;3
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;UEP;Unión Europea de Pensionistas;2
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;IZQP;Izquierda en Positivo;1
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;MPIC;Moviment Primàries per la Independència de Catalunya;1
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;FNC;Front Nacional de Catalunya;1
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;ALIANZA C V;Alianza por el Comercio y la Vivienda;1
17;Girona;3;Girona;10;Baix Empordà;17181;Santa Cristina d'Aro;1;PNC;Partit Nacionalista de Catalunya;1
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);1067
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;1;ERC;Esquerra Republicana de Catalunya;780
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;1;JxCat;Junts per Catalunya;413
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;1;VOX;Vox;347
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;1;ECP-PEC;En Comú Podem-Podem en Comú;296
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;1;Cs;Ciutadans-Partido de la Ciudadanía;280
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;171
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;1;PP;Partit Popular;149
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;1;PDeCAT;Partit Demòcrata Europeu Català;38
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;29
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;1;PCTC;Partit Comunista dels Treballadors de Catalunya;9
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;1;FNC;Front Nacional de Catalunya;4
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;1;MPIC;Moviment Primàries per la Independència de Catalunya;4
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;1;IZQP;Izquierda en Positivo;3
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;1;PNC;Partit Nacionalista de Catalunya;2
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;2;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);945
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;2;ERC;Esquerra Republicana de Catalunya;552
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;2;VOX;Vox;314
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;2;ECP-PEC;En Comú Podem-Podem en Comú;273
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;2;Cs;Ciutadans-Partido de la Ciudadanía;227
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;2;JxCat;Junts per Catalunya;199
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;2;PP;Partit Popular;120
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;2;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;104
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;2;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;19
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;2;PDeCAT;Partit Demòcrata Europeu Català;12
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;2;PCTC;Partit Comunista dels Treballadors de Catalunya;5
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;2;IZQP;Izquierda en Positivo;4
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;2;FNC;Front Nacional de Catalunya;3
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;2;PNC;Partit Nacionalista de Catalunya;1
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;2;MPIC;Moviment Primàries per la Independència de Catalunya;0
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;3;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);40
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;3;ERC;Esquerra Republicana de Catalunya;23
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;3;VOX;Vox;13
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;3;JxCat;Junts per Catalunya;11
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;3;Cs;Ciutadans-Partido de la Ciudadanía;10
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;3;ECP-PEC;En Comú Podem-Podem en Comú;8
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;3;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;4
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;3;PP;Partit Popular;4
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;3;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;2
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;3;FNC;Front Nacional de Catalunya;0
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;3;IZQP;Izquierda en Positivo;0
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;3;PNC;Partit Nacionalista de Catalunya;0
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;3;PDeCAT;Partit Demòcrata Europeu Català;0
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;3;MPIC;Moviment Primàries per la Independència de Catalunya;0
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;3;PCTC;Partit Comunista dels Treballadors de Catalunya;0
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;4;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);137
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;4;ERC;Esquerra Republicana de Catalunya;100
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;4;VOX;Vox;67
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;4;ECP-PEC;En Comú Podem-Podem en Comú;49
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;4;Cs;Ciutadans-Partido de la Ciudadanía;49
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;4;JxCat;Junts per Catalunya;40
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;4;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;16
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;4;PP;Partit Popular;15
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;4;PDeCAT;Partit Demòcrata Europeu Català;6
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;4;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;5
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;4;PCTC;Partit Comunista dels Treballadors de Catalunya;1
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;4;PNC;Partit Nacionalista de Catalunya;1
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;4;FNC;Front Nacional de Catalunya;0
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;4;IZQP;Izquierda en Positivo;0
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;4;MPIC;Moviment Primàries per la Independència de Catalunya;0
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;5;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);721
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;5;VOX;Vox;244
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;5;ERC;Esquerra Republicana de Catalunya;186
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;5;Cs;Ciutadans-Partido de la Ciudadanía;147
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;5;ECP-PEC;En Comú Podem-Podem en Comú;131
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;5;PP;Partit Popular;123
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;5;JxCat;Junts per Catalunya;62
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;5;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;40
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;5;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;13
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;5;PDeCAT;Partit Demòcrata Europeu Català;10
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;5;FNC;Front Nacional de Catalunya;3
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;5;PNC;Partit Nacionalista de Catalunya;2
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;5;MPIC;Moviment Primàries per la Independència de Catalunya;2
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;5;PCTC;Partit Comunista dels Treballadors de Catalunya;0
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;5;IZQP;Izquierda en Positivo;0
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;6;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);578
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;6;VOX;Vox;251
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;6;ERC;Esquerra Republicana de Catalunya;193
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;6;Cs;Ciutadans-Partido de la Ciudadanía;141
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;6;ECP-PEC;En Comú Podem-Podem en Comú;104
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;6;PP;Partit Popular;77
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;6;JxCat;Junts per Catalunya;65
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;6;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;45
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;6;PCTC;Partit Comunista dels Treballadors de Catalunya;17
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;6;PDeCAT;Partit Demòcrata Europeu Català;12
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;6;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;10
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;6;FNC;Front Nacional de Catalunya;2
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;6;PNC;Partit Nacionalista de Catalunya;1
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;6;IZQP;Izquierda en Positivo;1
8;Barcelona;1;Barcelona;13;Barcelonès;08194;Sant Adrià de Besòs;6;MPIC;Moviment Primàries per la Independència de Catalunya;0
8;Barcelona;2;Catalunya Central;24;Osona;08246;Santa Eugènia de Berga;1;JxCat;Junts per Catalunya;546
8;Barcelona;2;Catalunya Central;24;Osona;08246;Santa Eugènia de Berga;1;ERC;Esquerra Republicana de Catalunya;268
8;Barcelona;2;Catalunya Central;24;Osona;08246;Santa Eugènia de Berga;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;108
8;Barcelona;2;Catalunya Central;24;Osona;08246;Santa Eugènia de Berga;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);68
8;Barcelona;2;Catalunya Central;24;Osona;08246;Santa Eugènia de Berga;1;PDeCAT;Partit Demòcrata Europeu Català;25
8;Barcelona;2;Catalunya Central;24;Osona;08246;Santa Eugènia de Berga;1;VOX;Vox;19
8;Barcelona;2;Catalunya Central;24;Osona;08246;Santa Eugènia de Berga;1;ECP-PEC;En Comú Podem-Podem en Comú;18
8;Barcelona;2;Catalunya Central;24;Osona;08246;Santa Eugènia de Berga;1;PP;Partit Popular;10
8;Barcelona;2;Catalunya Central;24;Osona;08246;Santa Eugènia de Berga;1;Cs;Ciutadans-Partido de la Ciudadanía;7
8;Barcelona;2;Catalunya Central;24;Osona;08246;Santa Eugènia de Berga;1;MPIC;Moviment Primàries per la Independència de Catalunya;6
8;Barcelona;2;Catalunya Central;24;Osona;08246;Santa Eugènia de Berga;1;FNC;Front Nacional de Catalunya;2
8;Barcelona;2;Catalunya Central;24;Osona;08246;Santa Eugènia de Berga;1;PNC;Partit Nacionalista de Catalunya;1
8;Barcelona;2;Catalunya Central;24;Osona;08246;Santa Eugènia de Berga;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
8;Barcelona;2;Catalunya Central;24;Osona;08246;Santa Eugènia de Berga;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
8;Barcelona;2;Catalunya Central;24;Osona;08246;Santa Eugènia de Berga;1;IZQP;Izquierda en Positivo;0
8;Barcelona;2;Catalunya Central;24;Osona;08247;Santa Eulàlia de Riuprimer;1;JxCat;Junts per Catalunya;296
8;Barcelona;2;Catalunya Central;24;Osona;08247;Santa Eulàlia de Riuprimer;1;ERC;Esquerra Republicana de Catalunya;175
8;Barcelona;2;Catalunya Central;24;Osona;08247;Santa Eulàlia de Riuprimer;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;94
8;Barcelona;2;Catalunya Central;24;Osona;08247;Santa Eulàlia de Riuprimer;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);39
8;Barcelona;2;Catalunya Central;24;Osona;08247;Santa Eulàlia de Riuprimer;1;PDeCAT;Partit Demòcrata Europeu Català;36
8;Barcelona;2;Catalunya Central;24;Osona;08247;Santa Eulàlia de Riuprimer;1;ECP-PEC;En Comú Podem-Podem en Comú;19
8;Barcelona;2;Catalunya Central;24;Osona;08247;Santa Eulàlia de Riuprimer;1;VOX;Vox;12
8;Barcelona;2;Catalunya Central;24;Osona;08247;Santa Eulàlia de Riuprimer;1;Cs;Ciutadans-Partido de la Ciudadanía;7
8;Barcelona;2;Catalunya Central;24;Osona;08247;Santa Eulàlia de Riuprimer;1;PP;Partit Popular;7
8;Barcelona;2;Catalunya Central;24;Osona;08247;Santa Eulàlia de Riuprimer;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;5
8;Barcelona;2;Catalunya Central;24;Osona;08247;Santa Eulàlia de Riuprimer;1;PNC;Partit Nacionalista de Catalunya;1
8;Barcelona;2;Catalunya Central;24;Osona;08247;Santa Eulàlia de Riuprimer;1;PCTC;Partit Comunista dels Treballadors de Catalunya;1
8;Barcelona;2;Catalunya Central;24;Osona;08247;Santa Eulàlia de Riuprimer;1;IZQP;Izquierda en Positivo;0
8;Barcelona;2;Catalunya Central;24;Osona;08247;Santa Eulàlia de Riuprimer;1;FNC;Front Nacional de Catalunya;0
8;Barcelona;2;Catalunya Central;24;Osona;08247;Santa Eulàlia de Riuprimer;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
8;Barcelona;1;Barcelona;41;Vallès Oriental;08248;Santa Eulàlia de Ronçana;1;ERC;Esquerra Republicana de Catalunya;809
8;Barcelona;1;Barcelona;41;Vallès Oriental;08248;Santa Eulàlia de Ronçana;1;JxCat;Junts per Catalunya;762
8;Barcelona;1;Barcelona;41;Vallès Oriental;08248;Santa Eulàlia de Ronçana;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);515
8;Barcelona;1;Barcelona;41;Vallès Oriental;08248;Santa Eulàlia de Ronçana;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;251
8;Barcelona;1;Barcelona;41;Vallès Oriental;08248;Santa Eulàlia de Ronçana;1;ECP-PEC;En Comú Podem-Podem en Comú;182
8;Barcelona;1;Barcelona;41;Vallès Oriental;08248;Santa Eulàlia de Ronçana;1;VOX;Vox;161
8;Barcelona;1;Barcelona;41;Vallès Oriental;08248;Santa Eulàlia de Ronçana;1;Cs;Ciutadans-Partido de la Ciudadanía;160
8;Barcelona;1;Barcelona;41;Vallès Oriental;08248;Santa Eulàlia de Ronçana;1;PP;Partit Popular;68
8;Barcelona;1;Barcelona;41;Vallès Oriental;08248;Santa Eulàlia de Ronçana;1;PDeCAT;Partit Demòcrata Europeu Català;49
8;Barcelona;1;Barcelona;41;Vallès Oriental;08248;Santa Eulàlia de Ronçana;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;16
8;Barcelona;1;Barcelona;41;Vallès Oriental;08248;Santa Eulàlia de Ronçana;1;FNC;Front Nacional de Catalunya;8
8;Barcelona;1;Barcelona;41;Vallès Oriental;08248;Santa Eulàlia de Ronçana;1;MPIC;Moviment Primàries per la Independència de Catalunya;4
8;Barcelona;1;Barcelona;41;Vallès Oriental;08248;Santa Eulàlia de Ronçana;1;PCTC;Partit Comunista dels Treballadors de Catalunya;3
8;Barcelona;1;Barcelona;41;Vallès Oriental;08248;Santa Eulàlia de Ronçana;1;PNC;Partit Nacionalista de Catalunya;2
8;Barcelona;1;Barcelona;41;Vallès Oriental;08248;Santa Eulàlia de Ronçana;1;IZQP;Izquierda en Positivo;0
8;Barcelona;8;Penedès;3;Alt Penedès;08249;Santa Fe del Penedès;1;JxCat;Junts per Catalunya;76
8;Barcelona;8;Penedès;3;Alt Penedès;08249;Santa Fe del Penedès;1;ERC;Esquerra Republicana de Catalunya;49
8;Barcelona;8;Penedès;3;Alt Penedès;08249;Santa Fe del Penedès;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;29
8;Barcelona;8;Penedès;3;Alt Penedès;08249;Santa Fe del Penedès;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);22
8;Barcelona;8;Penedès;3;Alt Penedès;08249;Santa Fe del Penedès;1;VOX;Vox;12
8;Barcelona;8;Penedès;3;Alt Penedès;08249;Santa Fe del Penedès;1;PDeCAT;Partit Demòcrata Europeu Català;11
8;Barcelona;8;Penedès;3;Alt Penedès;08249;Santa Fe del Penedès;1;ECP-PEC;En Comú Podem-Podem en Comú;10
8;Barcelona;8;Penedès;3;Alt Penedès;08249;Santa Fe del Penedès;1;Cs;Ciutadans-Partido de la Ciudadanía;5
8;Barcelona;8;Penedès;3;Alt Penedès;08249;Santa Fe del Penedès;1;PP;Partit Popular;3
8;Barcelona;8;Penedès;3;Alt Penedès;08249;Santa Fe del Penedès;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
8;Barcelona;8;Penedès;3;Alt Penedès;08249;Santa Fe del Penedès;1;PNC;Partit Nacionalista de Catalunya;0
8;Barcelona;8;Penedès;3;Alt Penedès;08249;Santa Fe del Penedès;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
8;Barcelona;8;Penedès;3;Alt Penedès;08249;Santa Fe del Penedès;1;FNC;Front Nacional de Catalunya;0
8;Barcelona;8;Penedès;3;Alt Penedès;08249;Santa Fe del Penedès;1;IZQP;Izquierda en Positivo;0
8;Barcelona;8;Penedès;3;Alt Penedès;08249;Santa Fe del Penedès;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
8;Barcelona;2;Catalunya Central;24;Osona;08195;Sant Agustí de Lluçanès;1;JxCat;Junts per Catalunya;26
8;Barcelona;2;Catalunya Central;24;Osona;08195;Sant Agustí de Lluçanès;1;ERC;Esquerra Republicana de Catalunya;8
8;Barcelona;2;Catalunya Central;24;Osona;08195;Sant Agustí de Lluçanès;1;PDeCAT;Partit Demòcrata Europeu Català;6
8;Barcelona;2;Catalunya Central;24;Osona;08195;Sant Agustí de Lluçanès;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;4
8;Barcelona;2;Catalunya Central;24;Osona;08195;Sant Agustí de Lluçanès;1;ECP-PEC;En Comú Podem-Podem en Comú;2
8;Barcelona;2;Catalunya Central;24;Osona;08195;Sant Agustí de Lluçanès;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);1
8;Barcelona;2;Catalunya Central;24;Osona;08195;Sant Agustí de Lluçanès;1;Cs;Ciutadans-Partido de la Ciudadanía;1
8;Barcelona;2;Catalunya Central;24;Osona;08195;Sant Agustí de Lluçanès;1;PP;Partit Popular;1
8;Barcelona;2;Catalunya Central;24;Osona;08195;Sant Agustí de Lluçanès;1;VOX;Vox;1
8;Barcelona;2;Catalunya Central;24;Osona;08195;Sant Agustí de Lluçanès;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
8;Barcelona;2;Catalunya Central;24;Osona;08195;Sant Agustí de Lluçanès;1;FNC;Front Nacional de Catalunya;0
8;Barcelona;2;Catalunya Central;24;Osona;08195;Sant Agustí de Lluçanès;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
8;Barcelona;2;Catalunya Central;24;Osona;08195;Sant Agustí de Lluçanès;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
8;Barcelona;2;Catalunya Central;24;Osona;08195;Sant Agustí de Lluçanès;1;PNC;Partit Nacionalista de Catalunya;0
8;Barcelona;2;Catalunya Central;24;Osona;08195;Sant Agustí de Lluçanès;1;IZQP;Izquierda en Positivo;0
17;Girona;3;Girona;2;Alt Empordà;17182;Santa Llogaia d'Àlguema;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);39
17;Girona;3;Girona;2;Alt Empordà;17182;Santa Llogaia d'Àlguema;1;JxCat;Junts per Catalunya;31
17;Girona;3;Girona;2;Alt Empordà;17182;Santa Llogaia d'Àlguema;1;VOX;Vox;24
17;Girona;3;Girona;2;Alt Empordà;17182;Santa Llogaia d'Àlguema;1;ERC;Esquerra Republicana de Catalunya;18
17;Girona;3;Girona;2;Alt Empordà;17182;Santa Llogaia d'Àlguema;1;ECP-PEC;En Comú Podem-Podem en Comú;11
17;Girona;3;Girona;2;Alt Empordà;17182;Santa Llogaia d'Àlguema;1;PP;Partit Popular;9
17;Girona;3;Girona;2;Alt Empordà;17182;Santa Llogaia d'Àlguema;1;Cs;Ciutadans-Partido de la Ciudadanía;6
